Date,AAPL,AMZN,DELL,FB,GOOG,LNKD,MSFT,NFLX,TWTR,VMW
2008-02-07,17.32,70.91,19.43,,252.22,,28.12,3.84,,60.8
2008-02-06,17.43,68.49,19.07,,250.6,,28.52,3.72,,61.52
2008-02-05,18.48,72.09,19.12,,253.15,,29.07,3.61,,59.3
2008-02-04,18.81,73.95,20.02,,247.47,,30.19,3.7,,58.05
2008-02-01,19.11,74.63,20.35,,257.69,,30.45,3.63,,57.85
2008-01-31,19.34,77.7,20.04,,281.87,,32.6,3.59,,56.67
2008-01-30,18.88,74.21,20.43,,273.86,,32.2,3.28,,56.42
2008-01-29,18.79,73.95,20.56,,274.98,,32.6,3.31,,54.87
2008-01-28,18.57,75.82,20.35,,277.71,,32.72,3.28,,83.0
2008-01-25,18.57,77.6,20.06,,282.92,,32.94,3.11,,80.55
2008-01-24,19.37,77.67,21.09,,286.96,,33.25,3.13,,80.2
2008-01-23,19.87,73.97,20.12,,274.04,,31.93,3.39,,77.51
2008-01-22,22.23,78.48,20.25,,291.88,,31.99,3.19,,80.45
2008-01-18,23.05,79.76,21.08,,299.82,,33.01,3.12,,81.27
2008-01-17,22.98,80.12,20.86,,300.09,,33.11,3.11,,80.74
2008-01-16,22.81,80.35,20.68,,307.67,,33.23,3.15,,83.5
2008-01-15,24.15,80.24,20.9,,318.51,,34.0,3.15,,79.93
2008-01-14,25.54,82.87,21.45,,326.58,,34.39,3.25,,82.24
2008-01-11,24.67,81.08,20.76,,318.81,,33.91,3.34,,77.53
2008-01-10,25.43,84.26,20.94,,323.04,,34.33,3.53,,80.3
2008-01-09,25.6,85.22,20.93,,326.27,,34.44,3.29,,79.89
2008-01-08,24.46,87.88,20.74,,315.52,,33.45,3.33,,74.5
2008-01-07,25.38,88.82,21.26,,324.3,,34.61,3.55,,72.99
2008-01-04,25.72,88.79,22.09,,328.17,,34.38,3.52,,80.49
2008-01-03,27.85,95.21,23.71,,342.32,,35.37,3.72,,83.95
2008-01-02,27.83,96.25,24.39,,342.25,,35.22,3.76,,84.6
2007-12-31,28.3,92.64,24.51,,345.39,,35.6,3.8,,84.99
2007-12-28,28.55,94.45,24.95,,350.91,,36.12,3.85,,83.6
2007-12-27,28.37,94.25,24.93,,350.02,,35.97,3.92,,84.97
2007-12-26,28.42,92.85,24.99,,355.06,,36.61,4.1,,87.63
2007-12-24,28.4,91.01,25.15,,350.01,,36.58,3.99,,88.71
2007-12-21,27.7,91.26,24.88,,348.0,,36.06,4.01,,89.64
2007-12-20,26.74,90.58,24.89,,344.5,,35.52,3.89,,91.14
2007-12-19,26.16,89.38,24.36,,338.35,,34.79,3.55,,90.53
2007-12-18,26.14,86.89,24.02,,336.34,,34.74,3.45,,88.83
2007-12-17,26.34,85.09,23.65,,334.28,,34.39,3.3,,89.85
2007-12-14,27.2,89.08,23.57,,344.64,,35.31,3.36,,95.7
2007-12-13,27.4,92.4,23.6,,346.68,,35.22,3.29,,96.0
2007-12-12,27.27,91.28,24.0,,349.33,,34.47,3.31,,99.23
2007-12-11,26.93,90.75,24.36,,349.25,,34.1,3.3,,95.29
2007-12-10,27.74,93.02,25.21,,358.85,,34.76,3.36,,93.45
2007-12-07,27.76,94.31,25.07,,357.08,,34.53,3.37,,88.88
2007-12-06,27.14,94.21,24.95,,357.27,,34.55,3.41,,89.7
2007-12-05,26.5,93.19,24.31,,348.91,,34.15,3.42,,90.44
2007-12-04,25.69,94.41,23.6,,341.74,,32.77,3.39,,95.08
2007-12-03,25.55,90.91,23.94,,340.42,,32.92,3.4,,94.97
2007-11-30,26.03,90.56,24.54,,346.15,,33.6,3.3,,91.37
2007-11-29,26.33,89.15,28.14,,348.15,,33.59,3.3,,90.85
2007-11-28,25.75,90.3,27.69,,345.78,,33.7,3.29,,87.69
2007-11-27,24.97,85.59,26.64,,336.45,,33.06,3.19,,77.58
2007-11-26,24.65,81.3,25.71,,332.7,,32.97,3.07,,71.44
2007-11-23,24.51,81.43,26.13,,338.01,,34.11,3.11,,78.84
2007-11-21,24.07,79.76,25.56,,329.93,,34.23,3.08,,80.68
2007-11-20,24.12,80.39,26.31,,323.95,,34.58,3.23,,82.62
2007-11-19,23.42,79.18,26.62,,312.61,,33.96,3.32,,81.97
2007-11-16,23.77,78.6,26.91,,316.5,,34.09,3.4,,85.25
2007-11-15,23.47,77.85,26.83,,314.51,,33.76,3.44,,82.3
2007-11-14,23.73,78.51,27.61,,320.52,,33.93,3.55,,87.17
2007-11-13,24.28,79.86,28.21,,329.94,,34.46,3.63,,90.68
2007-11-12,21.97,77.0,27.17,,315.72,,33.38,3.5,,80.36
2007-11-09,23.62,78.89,27.31,,331.65,,33.73,3.61,,87.74
2007-11-08,25.07,83.58,28.54,,346.57,,34.74,3.88,,91.88
2007-11-07,26.61,87.04,29.31,,366.1,,35.52,3.84,,102.5
2007-11-06,27.4,87.27,30.25,,370.52,,36.41,3.89,,110.94
2007-11-05,26.6,84.37,29.97,,362.46,,36.73,3.79,,112.55
2007-11-02,26.84,85.98,30.05,,355.27,,37.06,3.75,,117.12
2007-11-01,26.78,87.65,29.7,,351.25,,37.06,3.76,,122.25
2007-10-31,27.14,89.15,30.6,,353.15,,36.81,3.78,,124.83
2007-10-30,26.71,88.24,29.8,,347.04,,35.57,3.78,,120.35
2007-10-29,26.44,90.1,29.47,,339.28,,34.57,3.77,,120.78
2007-10-26,26.39,90.0,28.98,,336.96,,35.03,3.6,,112.09
2007-10-25,26.11,88.21,27.92,,333.92,,31.99,3.62,,114.0
2007-10-24,26.56,88.73,28.49,,337.57,,31.25,3.61,,103.52
2007-10-23,26.59,100.82,28.79,,337.55,,30.9,3.71,,106.15
2007-10-22,24.91,91.29,28.18,,325.05,,30.51,3.29,,102.38
2007-10-19,24.35,89.76,27.92,,322.03,,30.17,3.32,,97.74
2007-10-18,24.79,89.85,29.13,,319.49,,31.16,3.43,,101.55
2007-10-17,24.68,90.55,28.62,,316.42,,31.08,3.47,,103.95
2007-10-16,24.23,89.53,27.85,,307.69,,30.32,3.42,,99.9
2007-10-15,23.85,90.53,28.18,,309.74,,30.04,3.42,,98.76
2007-10-12,23.89,92.37,28.53,,318.38,,30.17,3.29,,102.98
2007-10-11,23.18,89.34,28.01,,310.69,,29.91,3.27,,102.69
2007-10-10,23.83,94.66,28.04,,312.38,,30.23,3.35,,107.04
2007-10-09,23.98,95.32,27.91,,307.28,,30.1,3.26,,101.61
2007-10-08,23.99,95.85,27.95,,304.51,,29.84,3.18,,95.09
2007-10-05,23.06,93.43,27.85,,296.73,,29.84,3.14,,91.13
2007-10-04,22.32,92.26,27.62,,289.23,,29.71,3.02,,89.57
2007-10-03,22.56,92.46,27.58,,291.72,,29.45,3.01,,88.25
2007-10-02,22.64,92.36,27.76,,291.9,,29.7,3.03,,92.42
2007-10-01,22.33,93.41,27.95,,290.98,,29.77,3.03,,88.62
2007-09-28,21.92,93.15,27.6,,283.35,,29.46,2.96,,85.0
2007-09-27,22.07,93.38,27.75,,283.47,,29.49,3.05,,83.12
2007-09-26,21.82,93.43,27.98,,283.8,,29.5,3.13,,82.36
2007-09-25,21.88,93.48,28.16,,284.22,,29.56,3.0,,83.23
2007-09-24,21.18,92.59,27.87,,283.73,,29.08,2.76,,83.83
2007-09-21,20.59,91.3,27.76,,279.77,,28.65,2.74,,79.31
2007-09-20,20.04,89.65,27.85,,276.14,,28.42,2.78,,76.65
2007-09-19,20.11,89.0,27.74,,273.15,,28.67,2.81,,77.6
2007-09-18,20.13,88.75,27.1,,267.37,,28.93,2.75,,73.9
2007-09-17,19.77,86.91,26.3,,262.39,,28.72,2.63,,73.7
2007-09-14,19.83,87.77,26.39,,264.11,,29.04,2.53,,77.92
2007-09-13,19.6,87.26,26.89,,262.13,,29.16,2.48,,77.79
2007-09-12,19.55,87.3,26.76,,261.06,,28.93,2.48,,78.3
2007-09-11,19.36,86.28,26.94,,260.4,,28.93,2.52,,76.65
2007-09-10,19.53,83.34,26.55,,256.98,,28.48,2.49,,76.76
2007-09-07,18.82,84.52,27.16,,259.42,,28.44,2.58,,69.5
2007-09-06,19.29,86.21,28.46,,261.5,,28.91,2.57,,69.79
2007-09-05,19.54,83.75,28.3,,263.64,,28.48,2.56,,64.21
2007-09-04,20.59,82.7,28.51,,262.31,,28.81,2.59,,67.45
2007-08-31,19.78,79.91,28.25,,257.37,,28.73,2.5,,68.89
2007-08-30,19.46,78.68,28.46,,255.44,,28.45,2.46,,68.46
2007-08-29,19.15,79.05,27.86,,256.18,,28.59,2.5,,68.2
2007-08-28,18.12,76.22,26.89,,252.95,,27.93,2.43,,69.78
2007-08-27,18.89,78.65,27.59,,256.37,,28.49,2.45,,72.3
2007-08-24,19.33,79.25,27.74,,257.24,,28.81,2.54,,71.3
2007-08-23,18.72,77.3,27.24,,255.84,,28.3,2.46,,70.2
2007-08-22,18.93,78.5,26.96,,256.12,,28.22,2.49,,66.85
2007-08-21,18.22,77.49,26.17,,253.05,,28.07,2.47,,65.99
2007-08-20,17.46,74.7,26.53,,248.71,,28.26,2.45,,57.33
2007-08-17,17.44,75.02,26.32,,249.77,,28.25,2.46,,55.55
2007-08-16,16.72,72.79,25.93,,245.51,,27.81,2.41,,56.99
2007-08-15,17.13,72.38,26.3,,248.53,,28.1,2.49,,57.71
2007-08-14,17.72,73.45,26.46,,254.05,,28.27,2.49,,51.0
2007-08-13,18.26,74.87,26.7,,257.49,,28.63,2.48,,
2007-08-10,17.86,74.78,26.45,,257.62,,28.71,2.56,,
2007-08-09,18.06,74.11,26.43,,257.11,,29.3,2.54,,
2007-08-08,19.14,77.78,27.78,,262.63,,30.0,2.57,,
2007-08-07,19.29,79.14,27.22,,257.75,,29.55,2.48,,
2007-08-06,19.32,79.0,27.39,,254.74,,29.54,2.42,,
2007-08-03,18.84,76.8,27.15,,251.25,,28.96,2.37,,
2007-08-02,19.5,79.71,28.18,,255.25,,29.52,2.44,,
2007-08-01,19.29,77.31,27.76,,256.21,,29.3,2.45,,
2007-07-31,18.82,78.54,27.97,,254.74,,28.99,2.46,,
2007-07-30,20.2,82.7,27.78,,257.8,,29.4,2.48,,
2007-07-27,20.55,84.04,27.82,,255.69,,29.39,2.44,,
2007-07-26,20.86,84.01,28.49,,253.75,,29.98,2.55,,
2007-07-25,19.61,86.18,28.98,,254.63,,30.71,2.39,,
2007-07-24,19.27,69.25,28.74,,256.74,,30.8,2.3,,
2007-07-23,20.53,71.74,29.34,,256.0,,31.19,2.47,,
2007-07-20,20.54,71.63,29.18,,259.8,,31.16,2.8,,
2007-07-19,20.0,73.35,29.19,,274.02,,31.51,2.85,,
2007-07-18,19.73,73.32,28.99,,274.48,,30.92,2.87,,
2007-07-17,19.84,73.79,29.19,,277.22,,30.78,2.89,,
2007-07-16,19.73,73.69,28.95,,276.22,,30.03,2.87,,
2007-07-13,19.68,75.1,28.82,,275.8,,29.82,2.88,,
2007-07-12,19.15,72.79,28.83,,272.39,,30.07,2.87,,
2007-07-11,18.91,70.73,28.37,,271.96,,29.49,2.86,,
2007-07-10,18.91,70.28,28.65,,271.4,,29.33,2.87,,
2007-07-09,18.62,72.07,29.01,,271.01,,29.87,2.92,,
2007-07-06,18.9,68.97,29.01,,269.43,,29.97,2.91,,
2007-07-05,18.96,68.73,28.99,,270.54,,29.99,2.83,,
2007-07-03,18.17,69.45,28.71,,266.9,,30.02,2.82,,
2007-07-02,17.32,69.61,28.93,,264.92,,29.74,2.78,,
2007-06-29,17.43,68.41,28.55,,261.09,,29.47,2.77,,
2007-06-28,17.22,68.89,28.45,,262.24,,29.83,2.84,,
2007-06-27,17.41,68.14,27.96,,262.88,,29.87,2.97,,
2007-06-26,17.09,67.48,27.56,,264.86,,29.52,2.79,,
2007-06-25,17.48,68.66,27.09,,263.45,,29.49,2.8,,
2007-06-22,17.57,68.86,27.09,,262.23,,29.49,2.81,,
2007-06-21,17.7,69.67,27.85,,256.8,,30.22,2.86,,
2007-06-20,17.36,69.1,27.53,,254.73,,30.01,2.79,,
2007-06-19,17.67,69.81,27.82,,256.9,,30.46,2.85,,
2007-06-18,17.87,71.83,27.85,,257.34,,30.51,2.86,,
2007-06-15,17.21,72.4,27.81,,252.69,,30.49,2.82,,
2007-06-14,16.96,71.94,27.64,,251.17,,30.52,2.74,,
2007-06-13,16.79,70.89,27.25,,252.37,,30.39,2.77,,
2007-06-12,17.2,70.07,26.92,,252.13,,29.85,2.87,,
2007-06-11,17.17,71.17,27.6,,255.41,,30.02,3.13,,
2007-06-08,17.78,73.24,27.34,,257.49,,30.05,3.35,,
2007-06-07,17.72,72.04,26.99,,257.27,,29.62,3.42,,
2007-06-06,17.66,72.29,27.35,,258.87,,30.29,3.23,,
2007-06-05,17.52,73.65,27.26,,259.16,,30.58,3.06,,
2007-06-04,17.33,70.42,27.32,,253.28,,30.72,3.07,,
2007-06-01,16.91,68.58,27.3,,249.95,,30.59,3.08,,
2007-05-31,17.31,69.14,26.91,,248.71,,30.69,3.13,,
2007-05-30,16.97,69.86,26.22,,249.05,,31.11,3.15,,
2007-05-29,16.34,69.63,26.11,,243.31,,30.79,3.12,,
2007-05-25,16.23,68.55,25.99,,241.52,,30.48,3.22,,
2007-05-24,15.81,69.35,25.89,,236.93,,30.17,3.22,,
2007-05-23,16.13,69.0,26.26,,236.75,,30.58,3.31,,
2007-05-22,16.22,68.88,26.38,,237.69,,30.69,3.29,,
2007-05-21,16.0,68.3,25.94,,235.06,,31.05,3.21,,
2007-05-18,15.72,63.3,26.07,,234.92,,30.83,3.13,,
2007-05-17,15.63,62.17,26.06,,235.24,,30.98,3.12,,
2007-05-16,15.33,63.22,25.92,,236.07,,31.07,3.1,,
2007-05-15,15.36,60.58,24.67,,228.77,,30.9,3.11,,
2007-05-14,15.62,61.7,25.27,,230.66,,30.97,3.14,,
2007-05-11,15.53,61.56,25.81,,233.14,,30.89,3.15,,
2007-05-10,15.33,60.92,25.44,,230.5,,30.58,3.13,,
2007-05-09,15.27,62.85,26.04,,234.39,,30.78,3.16,,
2007-05-08,15.01,61.83,26.02,,233.17,,30.75,3.16,,
2007-05-07,14.85,60.82,25.9,,233.4,,30.71,3.17,,
2007-05-04,14.4,63.23,25.66,,235.32,,30.56,3.17,,
2007-05-03,14.34,62.19,25.75,,236.38,,30.97,3.18,,
2007-05-02,14.34,61.18,25.15,,232.66,,30.61,3.16,,
2007-05-01,14.21,62.04,25.22,,234.27,,30.4,3.16,,
2007-04-30,14.26,61.33,25.21,,235.45,,29.94,3.17,,
2007-04-27,14.27,62.6,25.23,,239.27,,30.12,3.17,,
2007-04-26,14.12,62.78,24.91,,240.35,,29.1,3.16,,
2007-04-25,13.62,56.81,24.97,,238.76,,28.99,3.08,,
2007-04-24,13.32,44.75,24.79,,238.53,,28.79,3.09,,
2007-04-23,13.36,44.77,24.84,,239.3,,28.78,3.1,,
2007-04-20,13.0,44.95,24.99,,241.0,,29.02,3.16,,
2007-04-19,12.9,44.64,24.94,,235.59,,28.69,3.07,,
2007-04-18,12.91,44.99,25.04,,237.77,,28.6,3.1,,
2007-04-17,12.91,45.07,25.47,,236.16,,28.85,3.42,,
2007-04-16,13.06,45.2,25.53,,236.9,,28.73,3.5,,
2007-04-13,12.89,42.41,25.36,,232.91,,28.61,3.51,,
2007-04-12,13.17,42.27,24.65,,233.46,,28.54,3.51,,
2007-04-11,13.23,41.68,24.25,,232.03,,28.11,3.51,,
2007-04-10,13.46,41.86,23.91,,233.02,,28.4,3.55,,
2007-04-09,13.38,41.66,23.71,,233.87,,28.57,3.48,,
2007-04-05,13.53,41.68,23.51,,235.52,,28.55,3.46,,
2007-04-04,13.47,41.53,23.36,,235.27,,28.5,3.5,,
2007-04-03,13.5,41.19,23.07,,236.06,,27.87,3.4,,
2007-04-02,13.38,40.42,23.02,,229.04,,27.74,3.35,,
2007-03-30,13.27,39.79,23.21,,228.85,,27.87,3.31,,
2007-03-29,13.39,39.81,23.39,,230.23,,27.75,3.35,,
2007-03-28,13.32,39.34,23.35,,230.71,,27.64,3.34,,
2007-03-27,13.64,39.37,23.75,,231.58,,27.72,3.37,,
2007-03-26,13.69,39.01,23.62,,232.27,,28.22,3.32,,
2007-03-23,13.36,38.98,22.83,,230.68,,28.02,3.39,,
2007-03-22,13.42,39.49,22.93,,230.79,,28.27,3.3,,
2007-03-21,13.41,39.8,22.95,,228.05,,28.52,3.29,,
2007-03-20,13.07,38.58,22.53,,222.42,,27.84,3.21,,
2007-03-19,13.02,38.45,22.46,,223.39,,27.83,3.05,,
2007-03-16,12.8,37.85,22.5,,220.2,,27.33,3.0,,
2007-03-15,12.8,37.78,22.46,,222.87,,27.28,3.02,,
2007-03-14,12.86,38.08,22.32,,223.78,,27.4,3.02,,
2007-03-13,12.63,37.82,21.79,,221.29,,26.72,2.94,,
2007-03-12,12.84,38.81,22.35,,227.15,,27.44,3.01,,
2007-03-09,12.57,38.84,22.43,,226.25,,27.29,3.01,,
2007-03-08,12.57,38.1,22.26,,227.13,,27.32,3.03,,
2007-03-07,12.53,38.36,22.3,,227.59,,27.61,3.03,,
2007-03-06,12.6,38.58,22.67,,228.55,,27.83,3.06,,
2007-03-05,12.33,37.05,22.53,,220.25,,27.55,3.01,,
2007-03-02,12.2,37.69,23.18,,219.12,,27.76,3.18,,
2007-03-01,12.44,38.85,23.01,,223.89,,28.09,3.26,,
2007-02-28,12.09,39.14,22.85,,224.5,,28.17,3.22,,
2007-02-27,11.99,38.83,22.88,,224.16,,27.87,3.16,,
2007-02-26,12.66,40.88,23.8,,232.23,,29.07,3.3,,
2007-02-23,12.72,40.78,24.19,,235.07,,28.9,3.36,,
2007-02-22,12.79,41.0,24.34,,237.69,,29.39,3.39,,
2007-02-21,12.74,41.26,24.31,,237.69,,29.35,3.34,,
2007-02-20,12.27,41.51,24.53,,235.81,,28.83,3.36,,
2007-02-16,12.12,40.33,24.39,,234.74,,28.74,3.27,,
2007-02-15,12.17,40.06,24.38,,230.5,,29.46,3.21,,
2007-02-14,12.19,40.14,23.9,,232.73,,29.4,3.23,,
2007-02-13,12.09,39.31,23.61,,229.32,,29.03,3.27,,
2007-02-12,12.13,38.85,23.51,,228.92,,28.94,3.3,,
2007-02-09,11.9,38.72,23.72,,230.71,,28.98,3.3,,
2007-02-08,12.31,39.1,23.85,,235.28,,29.26,3.39,,
2007-02-07,12.31,38.98,23.82,,234.77,,29.37,3.27,,
2007-02-06,12.02,38.27,23.65,,235.5,,29.51,3.19,,
2007-02-05,11.99,37.16,23.9,,233.35,,29.61,3.23,,
2007-02-02,12.11,37.39,23.52,,240.51,,30.19,3.26,,
2007-02-01,12.11,38.7,23.8,,240.63,,30.56,3.25,,
2007-01-31,12.25,37.67,24.22,,250.5,,30.86,3.26,,
2007-01-30,12.22,37.05,24.29,,246.91,,30.48,3.28,,
2007-01-29,12.28,37.43,23.85,,245.99,,30.53,3.22,,
2007-01-26,12.2,36.85,23.73,,247.67,,30.6,3.31,,
2007-01-25,12.32,37.08,24.15,,243.8,,30.45,3.32,,
2007-01-24,12.39,37.26,24.46,,249.28,,31.09,3.25,,
2007-01-23,12.24,36.43,24.29,,239.29,,30.74,3.11,,
2007-01-22,12.4,36.95,24.49,,240.18,,30.72,3.13,,
2007-01-19,12.64,37.02,25.02,,244.63,,31.11,3.22,,
2007-01-18,12.72,36.98,25.21,,243.67,,31.0,3.18,,
2007-01-17,13.56,37.88,25.84,,248.39,,31.1,3.26,,
2007-01-16,13.87,38.66,26.51,,251.89,,31.16,3.25,,
2007-01-12,13.52,38.2,26.62,,252.25,,31.21,3.24,,
2007-01-11,13.69,37.4,26.93,,249.61,,30.7,3.46,,
2007-01-10,13.86,37.15,27.26,,244.49,,29.66,3.44,,
2007-01-09,13.22,37.78,26.84,,242.51,,29.96,3.43,,
2007-01-08,12.21,37.5,26.17,,241.55,,29.93,3.4,,
2007-01-05,12.15,38.37,26.16,,243.35,,29.64,3.54,,
2007-01-04,12.24,38.9,26.24,,241.39,,29.81,3.62,,
2007-01-03,11.97,38.7,25.49,,233.56,,29.86,3.8,,
